mode,scene_name,sources,class_names,full_img_path,full_mask_path
multi,ADE_train_00000787,phase_2_pdin_out0,electrical_raceway,,
multi,ADE_train_00000788,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",balustrade;rebar_mesh;construction_vehicle,,
multi,ADE_train_00000792,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",fuel_can;glazing_panel;cable_tray,,
multi,ADE_train_00000802,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",electrical_panel;bracing;air_grille,,
multi,ADE_train_00000841,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",utility_meter;portable_light;bracing,,
multi,ADE_train_00000862,phase_2_pdin_out0,fire_damper,,
multi,ADE_train_00000863,"phase_1_pdin_out0,phase_1_pdin_out1",pipe_support;server_rack,,
multi,ADE_train_00000876,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",radiator;utility_meter;pipe_general,,
multi,ADE_train_00000894,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",steel_beam;compressor_unit;fire_sprinkler,,
multi,ADE_train_00000896,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",construction_vehicle;pipe_support;crane,,
multi,ADE_train_00000898,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",bracing;compressor_unit;cable_tray,,
multi,ADE_train_00000901,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",cable_tray;bracing;heat_exchanger,,
multi,ADE_train_00000908,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",hvac_duct;measuring_tripod;hose_pipe,,
multi,ADE_train_00000909,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",ups_unit;mobile_tower;concrete_column,,
multi,ADE_train_00001407,phase_2_poco_out0,power_backup,,
multi,ADE_train_00001412,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",satellite_dish;construction_vehicle;utility_meter,,
multi,ADE_train_00001417,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",fuel_can;heat_exchanger;cable_tray,,
multi,ADE_train_00001419,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",construction_vehicle;portable_light;mobile_tower,,
multi,ADE_train_00001420,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",ladder;crane;steel_beam,,
multi,ADE_train_00001434,"phase_2_poco_out0,phase_2_poco_out1",fire_damper;smoke_damper,,
multi,ADE_train_00001444,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",glazing_panel;satellite_dish;hoist,,
multi,ADE_train_00001466,"phase_1_pdin_out0,phase_1_pdin_out2",electrical_conduit;construction_vehicle,,
multi,ADE_train_00001468,"phase_2_poco_out0,phase_2_poco_out1",hvac_damper;sprinkler_head,,
multi,ADE_train_00001473,"phase_2_poco_out0,phase_2_poco_out1",ceiling_sprinkler;vav_box,,
multi,ADE_train_00001474,"phase_2_poco_out0,phase_2_poco_out1",variable_air_volume_unit;fan_coil_unit,,
multi,ADE_train_00001475,"phase_2_poco_out0,phase_2_poco_out1",FCU;pibc_valve,,
multi,ADE_train_00001477,"phase_2_poco_out0,phase_2_poco_out1",fresh_air_duct;supply_duct,,
multi,ADE_train_00001481,"phase_2_poco_out0,phase_2_poco_out1",duct_silencer;flex_duct,,
multi,ADE_train_00001491,"phase_2_poco_out0,phase_2_poco_out1",pipe_bracket;shutoff_valve,,
multi,ADE_train_00001493,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00001495,"phase_2_poco_out0,phase_2_poco_out1",H_beam;girder,,
multi,ADE_train_00001496,phase_2_poco_out0,PVC_conduit,,
multi,ADE_train_00001500,phase_2_poco_out0,EMT_conduit,,
multi,ADE_train_00001505,"phase_2_poco_out0,phase_2_poco_out1",electrical_raceway;fire_damper,,
multi,ADE_train_00001506,phase_2_poco_out0,smoke_damper,,
multi,ADE_train_00001507,phase_2_poco_out0,hvac_damper,,
multi,ADE_train_00001511,"phase_2_poco_out0,phase_2_poco_out1",balancing_valve;pressure_independent_control_valve,,
multi,ADE_train_00001515,phase_2_poco_out0,supply_duct,,
multi,ADE_train_00001517,"phase_2_poco_out0,phase_2_poco_out1",air_handling_unit;AHU,,
multi,ADE_train_00001518,"phase_2_poco_out0,phase_2_poco_out1",duct_silencer;flex_duct,,
multi,ADE_train_00001523,phase_2_poco_out0,chiller_unit,,
multi,ADE_train_00001524,"phase_2_poco_out0,phase_2_poco_out1",heat_pump;booster_pump,,
multi,ADE_train_00001527,"phase_2_poco_out0,phase_2_poco_out1",pipe_clamp;pipe_bracket,,
multi,ADE_train_00001533,"phase_2_poco_out0,phase_2_poco_out1",gate_valve;filter_strainer,,
multi,ADE_train_00001535,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00001536,phase_2_poco_out0,I_beam,,
multi,ADE_train_00001537,"phase_2_poco_out0,phase_2_poco_out1",H_beam;girder,,
multi,ADE_train_00001538,"phase_2_poco_out0,phase_2_poco_out1",expansion_vessel;mechanical_tank,,
multi,ADE_train_00001539,"phase_2_poco_out0,phase_2_poco_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00001544,"phase_2_poco_out0,phase_2_poco_out1",electrical_raceway;fire_damper,,
multi,ADE_train_00001545,phase_2_poco_out0,smoke_damper,,
multi,ADE_train_00001546,phase_2_poco_out0,hvac_damper,,
multi,ADE_train_00001550,phase_2_poco_out0,ceiling_sprinkler,,
multi,ADE_train_00001557,"phase_2_poco_out0,phase_2_poco_out1",fan_coil_unit;FCU,,
multi,ADE_train_00001558,phase_2_poco_out0,pibc_valve,,
multi,ADE_train_00001561,"phase_2_poco_out0,phase_2_poco_out1",flow_control_valve;air_duct,,
multi,ADE_train_00001562,"phase_2_poco_out0,phase_2_poco_out1",fresh_air_duct;supply_duct,,
multi,ADE_train_00001563,phase_2_poco_out0,return_duct,,
multi,ADE_train_00001567,"phase_2_poco_out0,phase_2_poco_out1",ceiling_diffuser;acoustic_silencer,,
multi,ADE_train_00001571,"phase_2_poco_out0,phase_2_poco_out1",flex_duct;water_pipe,,
multi,ADE_train_00001575,phase_2_poco_out0,pipe_hanger,,
multi,ADE_train_00001576,phase_2_poco_out0,pipe_clamp,,
multi,ADE_train_00001581,"phase_2_poco_out0,phase_2_poco_out1",filter_strainer;water_filter,,
multi,ADE_train_00001583,"phase_2_poco_out0,phase_2_poco_out1",Y_strainer;I_beam,,
multi,ADE_train_00001584,"phase_2_poco_out0,phase_2_poco_out1",girder;cable_conduit,,
multi,ADE_train_00001585,"phase_2_poco_out0,phase_2_poco_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00001588,"phase_2_poco_out0,phase_2_poco_out1",fire_damper;smoke_damper,,
multi,ADE_train_00001591,"phase_2_poco_out0,phase_2_poco_out1",ceiling_sprinkler;vav_box,,
multi,ADE_train_00001592,"phase_2_poco_out0,phase_2_poco_out1",variable_air_volume_unit;fan_coil_unit,,
multi,ADE_train_00001593,phase_2_poco_out0,FCU,,
multi,ADE_train_00001599,phase_2_poco_out0,pibc_valve,,
multi,ADE_train_00001600,"phase_2_poco_out0,phase_2_poco_out1",balancing_valve;pressure_independent_control_valve,,
multi,ADE_train_00001620,phase_2_poco_out0,fresh_air_duct,,
multi,ADE_train_00001622,phase_2_poco_out0,supply_duct,,
multi,ADE_train_00001626,"phase_2_poco_out0,phase_2_poco_out1",ceiling_diffuser;acoustic_silencer,,
multi,ADE_train_00001628,phase_2_poco_out0,duct_silencer,,
multi,ADE_train_00001648,"phase_2_poco_out0,phase_2_poco_out1",balancing_valve;pressure_independent_control_valve,,
multi,ADE_train_00001691,"phase_2_poco_out0,phase_2_poco_out1",supply_duct;return_duct,,
multi,ADE_train_00001699,phase_2_poco_out0,ceiling_diffuser,,
multi,ADE_train_00001702,"phase_2_poco_out0,phase_2_poco_out1",flex_duct;water_pipe,,
multi,ADE_train_00001706,"phase_2_poco_out0,phase_2_poco_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00001707,"phase_2_poco_out0,phase_2_poco_out1",pipe_clamp;pipe_bracket,,
multi,ADE_train_00001715,phase_2_poco_out0,filter_strainer,,
multi,ADE_train_00001716,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00001725,"phase_2_poco_out0,phase_2_poco_out1",H_beam;girder,,
multi,ADE_train_00001729,"phase_2_poco_out0,phase_2_poco_out1",EMT_conduit;wire_tray,,
multi,ADE_train_00001732,"phase_2_poco_out0,phase_2_poco_out1",fire_damper;smoke_damper,,
multi,ADE_train_00001734,phase_2_poco_out0,hvac_damper,,
multi,ADE_train_00001741,"phase_2_poco_out0,phase_2_poco_out1",fan_coil_unit;FCU,,
multi,ADE_train_00001748,phase_2_poco_out0,air_duct,,
multi,ADE_train_00001750,phase_2_poco_out0,fresh_air_duct,,
multi,ADE_train_00001753,"phase_2_poco_out0,phase_2_poco_out1",supply_duct;return_duct,,
multi,ADE_train_00001762,phase_2_poco_out0,acoustic_silencer,,
multi,ADE_train_00001764,phase_2_poco_out0,duct_silencer,,
multi,ADE_train_00001765,"phase_2_poco_out0,phase_2_poco_out1",flex_duct;water_pipe,,
multi,ADE_train_00001767,phase_2_poco_out0,plastic_pipe,,
multi,ADE_train_00001770,"phase_2_poco_out0,phase_2_poco_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00001771,phase_2_poco_out0,pipe_clamp,,
multi,ADE_train_00001776,"phase_2_poco_out0,phase_2_poco_out1",ball_valve;gate_valve,,
multi,ADE_train_00001778,phase_2_poco_out0,filter_strainer,,
multi,ADE_train_00001780,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00001781,phase_2_poco_out0,Y_strainer,,
multi,ADE_train_00001783,"phase_2_poco_out0,phase_2_poco_out1",I_beam;H_beam,,
multi,ADE_train_00001786,"phase_2_poco_out0,phase_2_poco_out1",girder;cable_conduit,,
multi,ADE_train_00001787,"phase_2_poco_out0,phase_2_poco_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00001789,phase_2_poco_out0,ladder_tray,,
multi,ADE_train_00001801,phase_2_poco_out0,smoke_damper,,
multi,ADE_train_00001802,"phase_2_poco_out0,phase_2_poco_out1",hvac_damper;sprinkler_head,,
multi,ADE_train_00001808,"phase_2_poco_out0,phase_2_poco_out1",vav_box;variable_air_volume_unit,,
multi,ADE_train_00001811,"phase_2_poco_out0,phase_2_poco_out1",fan_coil_unit;FCU,,
multi,ADE_train_00001816,phase_2_poco_out0,control_board,,
multi,ADE_train_00001817,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",traffic_barrier;air_grille;construction_vehicle,,
multi,ADE_train_00001818,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",balcony_railing;traffic_barrier;air_diffuser,,
multi,ADE_train_00001827,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",server_rack;pipe_support;mechanical_pump,,
multi,ADE_train_00001830,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",construction_vehicle;utility_meter;workbench,,
multi,ADE_train_00001832,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",flexible_duct;paint_bucket;fuel_can,,
multi,ADE_train_00001838,phase_2_poco_out0,pressure_independent_control_valve,,
multi,ADE_train_00001842,"phase_2_poco_out0,phase_2_poco_out1",air_duct;fresh_air_duct,,
multi,ADE_train_00001843,"phase_2_poco_out0,phase_2_poco_out1",return_duct;ceiling_diffuser,,
multi,ADE_train_00001845,"phase_2_poco_out0,phase_2_poco_out1",duct_silencer;flex_duct,,
multi,ADE_train_00001846,"phase_2_poco_out0,phase_2_poco_out1",plastic_pipe;metal_pipe,,
multi,ADE_train_00001847,"phase_2_poco_out0,phase_2_poco_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00001858,"phase_2_poco_out0,phase_2_poco_out1",pipe_bracket;shutoff_valve,,
multi,ADE_train_00001859,"phase_2_poco_out0,phase_2_poco_out1",ball_valve;gate_valve,,
multi,ADE_train_00001860,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00001867,"phase_2_poco_out0,phase_2_poco_out1",Y_strainer;I_beam,,
multi,ADE_train_00001869,"phase_2_poco_out0,phase_2_poco_out1",H_beam;girder,,
multi,ADE_train_00001873,phase_2_poco_out0,cable_conduit,,
multi,ADE_train_00001880,"phase_2_poco_out0,phase_2_poco_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00001884,"phase_2_poco_out0,phase_2_poco_out1",wire_tray;ladder_tray,,
multi,ADE_train_00001885,"phase_2_poco_out0,phase_2_poco_out1",fire_hose_reel;hose_reel,,
multi,ADE_train_00001898,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",construction_vehicle;steel_beam;tool_cart,,
multi,ADE_train_00001903,"phase_2_poco_out0,phase_2_poco_out1",fire_extinguisher;extinguisher_cylinder,,
multi,ADE_train_00001904,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",utility_meter;concrete_beam;concrete_column,,
multi,ADE_train_00001905,phase_2_poco_out0,ventilation_fan,,
multi,ADE_train_00001909,phase_2_poco_out0,fire_damper,,
multi,ADE_train_00001911,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",air_grille;concrete_beam;utility_meter,,
multi,ADE_train_00001912,"phase_2_poco_out0,phase_2_poco_out1",inline_fan;hvac_control_panel,,
multi,ADE_train_00001915,"phase_2_poco_out0,phase_2_poco_out1",mechanical_control_panel;return_grille,,
multi,ADE_train_00001916,"phase_2_poco_out0,phase_2_poco_out1",supply_grille;piping_manifold,,
multi,ADE_train_00001917,"phase_2_poco_out0,phase_2_poco_out1",smoke_damper;hvac_damper,,
multi,ADE_train_00001919,phase_2_poco_out0,pipe_manifold,,
multi,ADE_train_00001920,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",utility_meter;construction_vehicle;safety_helmet,,
multi,ADE_train_00001922,"phase_1_pdin_out0,phase_1_pdin_out2",junction_box;safety_helmet,,
multi,ADE_train_00001924,phase_2_poco_out0,co_sensor,,
multi,ADE_train_00001925,"phase_2_poco_out0,phase_2_poco_out1",CO_detector;carbon_monoxide_sensor,,
multi,ADE_train_00001928,"phase_2_poco_out0,phase_2_poco_out1",gas_sensor;environmental_sensor,,
multi,ADE_train_00001929,"phase_2_poco_out0,phase_2_poco_out1",temperature_sensor;humidity_sensor,,
multi,ADE_train_00001930,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",concrete_beam;mechanical_pump;balustrade,,
multi,ADE_train_00001933,"phase_2_poco_out0,phase_2_poco_out1",IAQ_sensor;water_meter,,
multi,ADE_train_00001941,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",pipe_general;heat_exchanger;mechanical_valve,,
multi,ADE_train_00001947,"phase_2_poco_out0,phase_2_poco_out1",BTU_meter;flow_meter,,
multi,ADE_train_00001949,phase_2_poco_out0,window_glass,,
multi,ADE_train_00001950,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",satellite_dish;electrical_panel;mechanical_pump,,
multi,ADE_train_00001956,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",generator_portable;concrete_column;flexible_duct,,
multi,ADE_train_00001960,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",portable_light;crane;mobile_tower,,
multi,ADE_train_00001961,"phase_1_pdin_out0,phase_1_pdin_out1",utility_meter;hvac_duct,,
multi,ADE_train_00001962,"phase_2_poco_out0,phase_2_poco_out1",glass_panel;distribution_panel,,
multi,ADE_train_00001971,phase_2_poco_out0,DB_board,,
multi,ADE_train_00002009,phase_2_poco_out0,vav_box,,
multi,ADE_train_00002013,"phase_2_poco_out0,phase_2_poco_out1",variable_air_volume_unit;fan_coil_unit,,
multi,ADE_train_00002014,"phase_2_poco_out0,phase_2_poco_out1",FCU;pibc_valve,,
multi,ADE_train_00002017,phase_2_poco_out0,balancing_valve,,
multi,ADE_train_00002027,phase_2_poco_out0,flow_control_valve,,
multi,ADE_train_00002066,"phase_2_poco_out0,phase_2_poco_out1",fresh_air_duct;supply_duct,,
multi,ADE_train_00002077,phase_2_poco_out0,acoustic_silencer,,
multi,ADE_train_00002079,phase_2_poco_out0,duct_silencer,,
multi,ADE_train_00002082,"phase_2_poco_out0,phase_2_poco_out1",pipe_hanger;pipe_clamp,,
multi,ADE_train_00002083,phase_2_poco_out0,pipe_bracket,,
multi,ADE_train_00002086,"phase_2_poco_out0,phase_2_poco_out1",ball_valve;gate_valve,,
multi,ADE_train_00002088,"phase_2_poco_out0,phase_2_poco_out1",filter_strainer;water_filter,,
multi,ADE_train_00002093,"phase_2_poco_out0,phase_2_poco_out1",I_beam;H_beam,,
multi,ADE_train_00002094,"phase_2_poco_out0,phase_2_poco_out1",girder;cable_conduit,,
multi,ADE_train_00002095,phase_2_poco_out0,PVC_conduit,,
multi,ADE_train_00002096,phase_2_poco_out0,EMT_conduit,,
multi,ADE_train_00002097,"phase_2_poco_out0,phase_2_poco_out1",wire_tray;ladder_tray,,
multi,ADE_train_00002098,"phase_2_poco_out0,phase_2_poco_out1",electrical_raceway;fire_damper,,
multi,ADE_train_00002099,"phase_2_poco_out0,phase_2_poco_out1",hvac_damper;sprinkler_head,,
multi,ADE_train_00002101,phase_2_poco_out0,vav_box,,
multi,ADE_train_00002102,"phase_2_poco_out0,phase_2_poco_out1",variable_air_volume_unit;fan_coil_unit,,
multi,ADE_train_00002103,"phase_2_poco_out0,phase_2_poco_out1",pibc_valve;balancing_valve,,
multi,ADE_train_00002107,"phase_2_poco_out0,phase_2_poco_out1",supply_duct;return_duct,,
multi,ADE_train_00002109,"phase_2_poco_out0,phase_2_poco_out1",ceiling_diffuser;acoustic_silencer,,
multi,ADE_train_00002114,"phase_2_poco_out0,phase_2_poco_out1",pipe_hanger;pipe_clamp,,
multi,ADE_train_00002116,"phase_2_poco_out0,phase_2_poco_out1",pipe_bracket;shutoff_valve,,
multi,ADE_train_00002119,phase_2_poco_out0,filter_strainer,,
multi,ADE_train_00002130,"phase_2_poco_out0,phase_2_poco_out1",water_filter;dirt_separator,,
multi,ADE_train_00002133,"phase_2_poco_out0,phase_2_poco_out1",I_beam;H_beam,,
multi,ADE_train_00002134,"phase_2_poco_out0,phase_2_poco_out1",girder;cable_conduit,,
multi,ADE_train_00002136,"phase_2_poco_out0,phase_2_poco_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00002141,"phase_2_poco_out0,phase_2_poco_out1",fresh_air_duct;supply_duct,,
multi,ADE_train_00002146,phase_2_poco_out0,return_duct,,
multi,ADE_train_00002152,"phase_2_poco_out0,phase_2_poco_out1",flex_duct;water_pipe,,
multi,ADE_train_00002157,"phase_2_poco_out0,phase_2_poco_out1",metal_pipe;hvac_pipe,,
multi,ADE_train_00002161,phase_2_poco_out0,pipe_clamp,,
multi,ADE_train_00002166,phase_2_poco_out0,shutoff_valve,,
multi,ADE_train_00002173,"phase_2_poco_out0,phase_2_poco_out1",filter_strainer;water_filter,,
multi,ADE_train_00002174,"phase_2_poco_out0,phase_2_poco_out1",dirt_separator;Y_strainer,,
multi,ADE_train_00002180,"phase_2_poco_out0,phase_2_poco_out1",I_beam;H_beam,,
multi,ADE_train_00002182,"phase_2_poco_out0,phase_2_poco_out1",cable_conduit;PVC_conduit,,
multi,ADE_train_00002183,"phase_2_poco_out0,phase_2_poco_out1",EMT_conduit;wire_tray,,
multi,ADE_train_00002191,"phase_2_poco_out0,phase_2_poco_out1",hvac_damper;sprinkler_head,,
multi,ADE_train_00002194,"phase_2_poco_out0,phase_2_poco_out1",vav_box;variable_air_volume_unit,,
multi,ADE_train_00002195,"phase_2_poco_out0,phase_2_poco_out1",fan_coil_unit;FCU,,
multi,ADE_train_00002204,"phase_2_poco_out0,phase_2_poco_out1",fire_damper;smoke_damper,,
multi,ADE_train_00002207,phase_2_poco_out0,hvac_damper,,
multi,ADE_train_00002217,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",glazing_panel;concrete_mixer;construction_vehicle,,
multi,ADE_train_00002244,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",balustrade;pipe_support;radiator,,
multi,ADE_train_00002247,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",construction_vehicle;electric_motor;ladder,,
multi,ADE_train_00002273,phase_2_poco_out1,air_duct,,
multi,ADE_train_00002295,phase_2_poco_out1,acoustic_silencer,,
multi,ADE_train_00002297,phase_2_poco_out1,metal_pipe,,
multi,ADE_train_00002298,phase_2_poco_out1,pipe_hanger,,
multi,ADE_train_00002300,phase_2_poco_out1,filter_strainer,,
multi,ADE_train_00002325,phase_2_poco_out1,girder,,
multi,ADE_train_00002326,phase_2_poco_out1,PVC_conduit,,
multi,ADE_train_00002330,phase_2_poco_out1,hvac_damper,,
multi,ADE_train_00002343,phase_2_poco_out1,pibc_valve,,
multi,ADE_train_00002346,phase_2_shifu_out0,fresh_air_duct,,
multi,ADE_train_00002347,phase_2_shifu_out0,supply_duct,,
multi,ADE_train_00002349,"phase_2_shifu_out0,phase_2_shifu_out1",ceiling_diffuser;acoustic_silencer,,
multi,ADE_train_00002350,"phase_2_shifu_out0,phase_2_shifu_out1",duct_silencer;flex_duct,,
multi,ADE_train_00002354,"phase_2_shifu_out0,phase_2_shifu_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00002357,phase_2_shifu_out0,pipe_clamp,,
multi,ADE_train_00002372,phase_2_poco_out1,filter_strainer,,
multi,ADE_train_00002393,phase_2_poco_out1,H_beam,,
multi,ADE_train_00002404,phase_2_poco_out1,PVC_conduit,,
multi,ADE_train_00002422,"phase_2_shifu_out0,phase_2_shifu_out1",shutoff_valve;ball_valve,,
multi,ADE_train_00002424,"phase_2_shifu_out0,phase_2_shifu_out1",gate_valve;filter_strainer,,
multi,ADE_train_00002427,"phase_2_shifu_out0,phase_2_shifu_out1",dirt_separator;Y_strainer,,
multi,ADE_train_00002428,phase_2_shifu_out0,I_beam,,
multi,ADE_train_00002431,"phase_2_shifu_out0,phase_2_shifu_out1",H_beam;girder,,
multi,ADE_train_00002436,"phase_2_shifu_out0,phase_2_shifu_out1",cable_conduit;PVC_conduit,,
multi,ADE_train_00002440,"phase_2_shifu_out0,phase_2_shifu_out1",EMT_conduit;wire_tray,,
multi,ADE_train_00002447,"phase_2_shifu_out0,phase_2_shifu_out1",smoke_damper;hvac_damper,,
multi,ADE_train_00002451,"phase_2_shifu_out0,phase_2_shifu_out1",vav_box;variable_air_volume_unit,,
multi,ADE_train_00002461,phase_2_shifu_out0,switchgear_panel,,
multi,ADE_train_00002462,"phase_2_shifu_out0,phase_2_shifu_out1",fan_coil_unit;FCU,,
